Date,IEF
2019-05-17,1.1349964018624963
2019-05-20,-1.1690983206981835
2019-05-21,-1.1317764089847318
2019-05-22,1.1777324764830168
2019-05-23,1.2778612902038962
2019-05-24,-1.4020928871215799
2019-05-27,-1.4020928871215799
2019-05-28,1.3706771481977251
2019-05-29,1.3896547513338828
2019-05-30,-1.3814606170793926
2019-05-31,1.5458534402212296
2019-06-03,-1.6783280814051014
2019-06-04,-1.6868416314151664
2019-06-05,1.6687430298456896
2019-06-06,-1.7682214960445175
2019-06-07,1.7517582164282266
2019-06-10,-1.5847551746804576
2019-06-11,-1.5847551746804576
2019-06-12,1.178087252949965
2019-06-13,1.2534144091374422
2019-06-14,-1.159582037717951
2019-06-17,1.1307631768490645
2019-06-18,1.3463574869809105
2019-06-19,-1.1784214200589345
2019-06-20,1.5374812243827984
2019-06-21,-1.3096904092201804
2019-06-24,1.299215772482861
2019-06-25,1.3393765637659896
2019-06-26,-1.284846252030694
2019-06-27,-1.308915039479747
2019-06-28,1.3150020551047916
2019-07-01,-1.1327729405268663
2019-07-02,1.1589759153702444
2019-07-03,1.269201987357114
2019-07-04,-1.269201987357114
2019-07-05,-1.1025309901086957
2019-07-08,1.1496663864239984
2019-07-09,-1.1360504652659327
2019-07-10,1.1938280999447564
2019-07-11,-1.0628911596456114
2019-07-12,-0.9393635191556373
2019-07-15,0.9907603592202749
2019-07-16,-1.0251368773452876
2019-07-17,1.1300496696253655
2019-07-18,-1.1773075356431728
2019-07-19,-1.1741988625165956
2019-07-22,1.2509549228238535
2019-07-23,-1.24295760385477
2019-07-24,1.2291655900719374
2019-07-25,-1.2654729084139862
2019-07-26,1.2765417907854144
2019-07-29,1.2412389313208354
2019-07-30,-1.193421790573032
2019-07-31,-1.1418601226412557
2019-08-01,0.9724480602451431
2019-08-02,1.247174561971452
2019-08-05,-1.2292949017247257
2019-08-06,-1.3924012708723406
2019-08-07,1.6175418002692734
2019-08-08,-1.5082584412472853
2019-08-09,1.5657867053148316
2019-08-12,-1.4631818102950032
2019-08-13,1.3921669744142608
2019-08-14,-1.3525121260477908
2019-08-15,1.372648237553709
2019-08-16,-1.4421242604960798
2019-08-19,-1.357038547776068
2019-08-20,1.4597022023534758
2019-08-21,-1.4332305607216913
2019-08-22,1.499249440444239
2019-08-23,1.5236953498803625
2019-08-26,1.7201606063834274
2019-08-27,-1.6574064902750385
2019-08-28,1.7612145648378663
2019-08-29,-1.6986404445073613
2019-08-30,-1.622142180453134
2019-09-02,1.622142180453134
2019-09-03,1.4888398127060751
2019-09-04,-1.608134591752426
2019-09-05,-1.4613567387005904
2019-09-06,1.4516234340690948
2019-09-09,-1.3119573509613391
2019-09-10,1.2278838759343542
2019-09-11,-1.0750143773606347
2019-09-12,1.188078150845361
2019-09-13,-0.9459679023130915
2019-09-16,0.801983833260875
2019-09-17,0.8427031705268575
2019-09-18,1.0178572209168875
2019-09-19,-0.9361218425840883
2019-09-20,-1.001555906491609
2019-09-23,1.1013970387384604
2019-09-24,-1.1144029469113
2019-09-25,1.151013960386764
2019-09-26,-1.0658845862471664
2019-09-27,1.0066405119122832
2019-09-30,-0.9503801641430502
2019-10-01,-0.87022392826206
2019-10-02,1.0790667148313864
2019-10-03,-1.1748754357865732
2019-10-04,-1.2166246312259843
2019-10-07,-1.1909976482843139
2019-10-08,1.251621116719143
2019-10-09,-1.174820751503685
2019-10-10,-1.1027406546720138
2019-10-11,-0.930824525623459
2019-10-14,0.9371861955541814
2019-10-15,-0.9793168598881847
2019-10-16,-0.9440140451606608
2019-10-17,0.9301994507541095
2019-10-18,0.983859047369579
2019-10-21,-0.9884167150392051
2019-10-22,0.950112062087727
2019-10-23,0.9659575232277947
2019-10-24,-0.9150122710285045
2019-10-25,1.0008960998685388
2019-10-28,-0.8448655392716867
2019-10-29,0.8263668599037006
2019-10-30,-0.7649933048785288
2019-10-31,0.7758661477137156
2019-11-01,-0.7087387278891661
2019-11-04,-0.6067565904746025
2019-11-05,0.5693859012783368
2019-11-06,0.550897169005841
2019-11-07,-0.5424697011885042
2019-11-08,0.4400346162958665
2019-11-11,0.47458115108363846
2019-11-12,-0.46000588075437554
2019-11-13,0.4939951657056386
2019-11-14,-0.5385943464836638
2019-11-15,-0.4836564234472549
2019-11-18,0.47481302651593316
2019-11-19,-0.42990961000819317
2019-11-20,0.49851874666685936
2019-11-21,-0.46420126541563145
2019-11-22,0.4521776093613929
2019-11-25,-0.5274721386959388
2019-11-26,0.5604117945699003
2019-11-27,-0.5268293525249323
2019-11-28,0.5268293525249323
2019-11-29,-0.4760207127560049
2019-12-02,-0.30795987446248624
2019-12-03,0.5095045097307452
2019-12-04,-0.4579739736257198
2019-12-05,-0.35213449698920407
2019-12-06,0.3059242405011023
2019-12-09,0.38580060165035424
2019-12-10,-0.3709756303388344
2019-12-11,0.42127497335309066
2019-12-12,0.5201534309436915
2019-12-13,-0.47771797014205863
2019-12-16,0.4803068624798634
2019-12-17,-0.46401091932354543
2019-12-18,-0.5097085461396684
2019-12-19,-0.36018290122123486
2019-12-20,0.3183136813824054
2019-12-23,0.3001949807845902
2019-12-24,-0.26354730528794035
2019-12-25,0.26354730528794035
2019-12-26,0.33796953235344
2019-12-27,-0.3188493660512791
2019-12-30,-0.3226175124938235
2019-12-31,0.36879374693431555
2020-01-01,-0.36879374693431555
2020-01-02,0.44526500756895143
2020-01-03,0.4669612999536352
2020-01-06,0.4197216403316429
2020-01-07,-0.40401008078530215
2020-01-08,0.376264562956316
2020-01-09,-0.387812593010746
2020-01-10,0.48083710434267846
2020-01-13,-0.5013260835295603
2020-01-14,0.5315151277373197
2020-01-15,0.5994675782892718
2020-01-16,-0.5678232481894674
2020-01-17,-0.5051886695856804
2020-01-20,0.5051886695856804
2020-01-21,0.47922033562435373
2020-01-22,-0.5629424757820195
2020-01-23,0.6350824177448962
2020-01-24,-0.6237493038619221
2020-01-27,0.745624332859562
2020-01-28,-0.8469949070144387
2020-01-29,-0.8269490370448771
2020-01-30,0.8998332384771413
2020-01-31,-0.9361991612247725
2020-02-03,-0.9104978627881164
2020-02-04,-0.8464056197206813
2020-02-05,-0.7482374114027647
2020-02-06,0.6590424229469602
2020-02-07,0.787372277464334
2020-02-10,-0.872702200430751
2020-02-11,-0.8281769140688335
2020-02-12,-0.7452565804072017
2020-02-13,0.7418328861178517
2020-02-14,0.8037228403651953
2020-02-17,-0.8037228403651953
2020-02-18,0.7912722120303084
2020-02-19,-0.7828621179525931
2020-02-20,0.7797501584860507
2020-02-21,0.8397661366723086
2020-02-24,1.1038496701481075
2020-02-25,-1.140337953732855
2020-02-26,1.263272512674472
2020-02-27,1.3022136956088672
2020-02-28,-1.3537764959089877
2020-03-02,-1.3123867065718515
2020-03-03,-1.1597808801177996
2020-03-04,1.4533779800694926
2020-03-05,-1.2281541680626882
2020-03-06,0.9000456915675472
2020-03-09,0.6941403594670811
2020-03-10,-0.597391509963227
2020-03-11,-0.28662178637894553
2020-03-12,2.2295430477348397
2020-03-13,-1.6845105755611223
2020-03-16,2.324863275678078
2020-03-17,2.324863275678078
2020-03-18,-9.023385706438818
2020-03-19,11.07487128978266
2020-03-20,10.519780345949886
2020-03-23,12.08122519169126
2020-03-24,-11.592124982469226
2020-03-25,10.500331224234543
2020-03-26,9.340849389762964
2020-03-27,8.764550562249077
2020-03-30,8.947484958487788
2020-03-31,-8.443294498424898
2020-04-01,9.930871493965759
2020-04-02,-10.408832789069733
2020-04-03,-10.191945849765766
2020-04-06,-9.671208352464497
2020-04-07,-8.572972976391123
2020-04-08,8.633926109622136
2020-04-09,-6.944494276430352
2020-04-10,-6.944494276430352
2020-04-13,6.79012082483981
2020-04-14,-6.523823423647146
2020-04-15,7.358149924494475
2020-04-16,-7.52577629903756
2020-04-17,-7.17053856182061
2020-04-20,7.41037306487081
2020-04-21,8.111020967411136
2020-04-22,-7.958040502530972
2020-04-23,7.8922804199513905
2020-04-24,7.942463568839856
2020-04-27,7.961622946294329
2020-04-28,-7.677754489947004
2020-04-29,7.641923373361116
2020-04-30,-7.437158118102609
2020-05-01,-7.691154221919153
2020-05-04,7.886363623669311
2020-05-05,-7.417247318020764
2020-05-06,-7.105679983588592
2020-05-07,7.1380060636884615
2020-05-08,7.141061591949421
2020-05-11,-6.880336615819113
2020-05-12,-6.632577775011954
2020-05-13,7.112487433702075
2020-05-14,-7.770025246744675
2020-05-15,-7.78868494382115
2020-05-18,-6.810748874338577
2020-05-19,6.515546654767211
2020-05-20,6.299192762211324
2020-05-21,6.198157862371069
2020-05-22,-6.266993752311753
2020-05-25,-6.266993752311753
2020-05-26,-5.659749657452901
2020-05-27,5.451541730970553
2020-05-28,-5.483324684015236
2020-05-29,5.6911209323040195
2020-06-01,-5.591212421575151
2020-06-02,5.302885973025903
2020-06-03,-4.7381257684514875
2020-06-04,-4.608667377533498
2020-06-05,-3.8204604028212916
2020-06-08,3.789220528012348
2020-06-09,4.166814377706872
2020-06-10,-4.3482155973742165
2020-06-11,5.326448376543736
2020-06-12,-5.302345546429305
2020-06-15,5.961325089410961
2020-06-16,-4.5827281202190235
2020-06-17,4.7970815636637605
2020-06-18,5.154946597691842
2020-06-19,-4.883546108398779
2020-06-22,5.218756999136574
2020-06-23,-4.970829052628422
2020-06-24,5.113931905180306
2020-06-25,5.647651926912465
2020-06-26,-5.551809781013891
2020-06-29,5.8561256854311745
2020-06-30,5.925075739717945
2020-07-01,-5.612597778420455
2020-07-02,5.279402341186608
2020-07-03,5.279402341186608
2020-07-06,-5.129804059186443
2020-07-07,5.2014866540943805
2020-07-08,-5.386196958311317
2020-07-09,-5.302462280880159
2020-07-10,5.706149043272892
2020-07-13,-5.190054574503753
2020-07-14,5.68924415114712
2020-07-15,-5.1184036158331665
2020-07-16,5.227247430635654
2020-07-17,-5.049249832796734
2020-07-20,4.9951004536076695
2020-07-21,-4.675763234942792
2020-07-22,4.73612351313043
2020-07-23,-4.63209603860857
2020-07-24,-4.850895722094127
2020-07-27,4.835479356953557
2020-07-28,-4.670022790909236
2020-07-29,4.716070292179036
2020-07-30,4.769376930607067
2020-07-31,-4.555851409589401
2020-08-03,-4.469369858835246
2020-08-04,4.588739227047166
2020-08-05,-4.5476159457667755
2020-08-06,4.50498578384464
2020-08-07,-4.373652411797198
2020-08-10,-4.266679931376175
2020-08-11,-3.9529574206215137
2020-08-12,3.943275968152443
2020-08-13,3.9495197392067447
2020-08-14,-3.921215330340786
2020-08-17,4.007755664219304
2020-08-18,-3.9793321180920853
2020-08-19,4.012422129086766
2020-08-20,4.157544496352307
2020-08-21,-4.053285975521918
2020-08-24,-4.00417771333211
2020-08-25,-3.7135775417664707
2020-08-26,3.6733288145155223
2020-08-27,3.8069289806581668
2020-08-28,-3.665323074916687
2020-08-31,3.601866769736952
2020-09-01,3.779916286415424
2020-09-02,3.6681873322363376
2020-09-03,3.760931637580699
2020-09-04,-3.9706778788109873
2020-09-07,3.9706778788109873
2020-09-08,-4.223607729772771
2020-09-09,4.155463063188662
2020-09-10,-3.842686550210381
2020-09-11,4.1515112523432345
2020-09-14,-4.1071530851687905
2020-09-15,-3.928675697585747
2020-09-16,3.9705453659044854
2020-09-17,-4.200630248353783
2020-09-18,-4.089596844639982
2020-09-21,4.509512208083693
2020-09-22,-4.525120357592231
2020-09-23,4.447030817484288
2020-09-24,5.032733209997298
2020-09-25,4.941494652255247
2020-09-28,-4.558400713064234
2020-09-29,4.512199364747897
2020-09-30,-4.490666063179694
2020-10-01,-4.2404811874262025
2020-10-02,4.579741786924458
2020-10-05,-4.1182547434036
2020-10-06,3.7380499836310945
2020-10-07,3.698859017909956
2020-10-08,-3.538118300578184
2020-10-09,-3.4720272270651935
2020-10-12,3.3525606753711203
2020-10-13,3.3786833901778084
2020-10-14,3.6042096710445857
2020-10-15,-3.919408493998336
2020-10-16,-3.6365596397581816
2020-10-19,-3.547769453705692
2020-10-20,3.7343901818782785
2020-10-21,-3.617982274552745
2020-10-22,3.676876941765822
2020-10-23,-3.4020324045327293
2020-10-26,3.6147071948923664
2020-10-27,-3.893426893089254
2020-10-28,4.1781000483964235
2020-10-29,-4.408502993078769
2020-10-30,-4.204513741252316
2020-11-02,4.056499370580372
2020-11-03,-3.8863971119758767
2020-11-04,3.7241740332485422
2020-11-05,-3.3056417681375105
2020-11-06,-3.2046489158134848
2020-11-09,-2.2429784251604983
2020-11-10,2.4591707110919065
2020-11-11,2.274998904416951
2020-11-12,2.5506703066882093
2020-11-13,-2.792121319100288
2020-11-16,-2.425567877977646
2020-11-17,2.5348520934522267
2020-11-18,-2.5313917672445116
2020-11-19,-2.6906709458064273
2020-11-20,2.6641148452619867
2020-11-23,-2.590720241405062
2020-11-24,-2.413257094595906
2020-11-25,2.381054650026786
2020-11-26,2.381054650026786
2020-11-27,2.382440592176343
2020-11-30,-2.488426375192911
2020-12-01,-2.4585421277320547
2020-12-02,2.28014419587999
2020-12-03,2.18665770400868
2020-12-04,-2.0655463448901443
2020-12-07,1.9915780647826775
2020-12-08,2.137643694530639
2020-12-09,-1.9441950537878543
2020-12-10,2.1459593608969763
2020-12-11,2.2383046695374853
2020-12-14,-2.063042776803484
2020-12-15,2.097362374536178
2020-12-16,-1.9125043199379497
2020-12-17,2.1390995813520015
2020-12-18,-1.9798669933520248
2020-12-21,2.1940320314922652
2020-12-22,2.1940320314922652
2020-12-23,-0.7517052307582766
2020-12-24,0.7905214958564786
2020-12-25,-0.7905214958564786
2020-12-28,-0.8309648142373784
2020-12-29,0.8038610995003816
2020-12-30,0.8196423920909612
2020-12-31,0.7611276304717371
2021-01-01,-0.7611276304717371
2021-01-04,-0.803298830049279
2021-01-05,0.6869028542314352
2021-01-06,-0.8020071796466349
2021-01-07,0.8728537397163787
2021-01-08,0.9330688619211156
2021-01-11,0.8892502346529703
2021-01-12,-0.9096414483051616
2021-01-13,0.8749296718423341
2021-01-14,-0.9032357372527775
2021-01-15,-0.8909811082342248
2021-01-18,0.8909811082342248
2021-01-19,-0.9110967387739973
2021-01-20,0.8682438004279736
2021-01-21,-0.829871862711167
2021-01-22,0.7827633325947593
2021-01-25,0.7736735407169752
2021-01-26,-0.7109293476717703
2021-01-27,0.6791647521867232
2021-01-28,-0.6427000987453877
2021-01-29,-0.6416645112506957
2021-02-01,0.6676775593850794
2021-02-02,-0.7695640938957635
2021-02-03,0.8293659464026805
2021-02-04,-0.8489956153054092
2021-02-05,0.8194076430965617
2021-02-08,-0.8476359913066868
2021-02-09,0.8386254471936889
2021-02-10,-0.8352712304555643
2021-02-11,0.8335682405195529
2021-02-12,-0.8585631532908813
2021-02-15,0.8585631532908813
2021-02-16,-0.9228208995976611
2021-02-17,0.9135850853414932
2021-02-18,0.8875446970259078
2021-02-19,0.8920298431288416
2021-02-22,-0.8302802087222678
2021-02-23,0.8768782461498765
2021-02-24,-0.9347350923034472
2021-02-25,1.0646385966073146
2021-02-26,-1.0068045549192708
2021-03-01,0.9812183647060394
2021-03-02,-0.9896953160313421
2021-03-03,-1.0170653048347924
2021-03-04,1.030481921290541
2021-03-05,-1.0933806928074208
2021-03-08,1.0778295820046169
2021-03-09,1.1098321256593031
2021-03-10,-1.1099341982472617
2021-03-11,1.0801656145708176
2021-03-12,-1.1777093583395877
2021-03-15,1.1596021914364718
2021-03-16,1.1464421608640816
2021-03-17,-1.1365265364785122
2021-03-18,-1.160514023730755
2021-03-19,1.0743038909279101
2021-03-22,1.073373458798364
2021-03-23,-1.0573556915901814
2021-03-24,-1.0272340923976304
2021-03-25,1.010922220380626
2021-03-26,-1.072827200675046
2021-03-29,1.0736092002026512
2021-03-30,-1.1245162436740954
2021-03-31,1.1330044749166175
2021-04-01,-1.2263336957429307
2021-04-02,-1.2263336957429307
2021-04-05,-1.3280161828992676
2021-04-06,1.2243473966262992
2021-04-07,-1.1710457647066468
2021-04-08,-1.145065760069148
2021-04-09,-1.1971628401849874
2021-04-12,1.1843175597032738
2021-04-13,1.2013196908406583
2021-04-14,1.1907042118999567
2021-04-15,1.2123199098688402
2021-04-16,-1.1986829717146994
2021-04-19,-1.1970537108645782
2021-04-20,1.1414742203564696
2021-04-21,1.031100433833679
2021-04-22,-1.096250639295605
2021-04-23,1.0516849382782025
2021-04-26,-1.1183271292992565
2021-04-27,-1.1330846298361112
2021-04-28,-1.1626512020406545
2021-04-29,-1.1897695459070468
2021-04-30,1.1216266966009905
2021-05-03,-1.0971139858010737
2021-05-04,1.0905143422822845
2021-05-05,-1.1052266594665976
2021-05-06,1.0472894849020726
2021-05-07,0.985790379603819
2021-05-10,-1.049296456037029
2021-05-11,-1.0529783450790626
2021-05-12,1.1323151499478197
2021-05-13,1.0612260115741865
2021-05-14,1.0615036918746634
2021-05-17,-1.104075816833249
2021-05-18,-1.0967979362684126
2021-05-19,0.9930442838261578
2021-05-20,-1.0458233723659287
2021-05-21,1.009144115545531
2021-05-24,-1.0412039356243161
2021-05-25,1.0432642678551989
2021-05-26,1.011106383820494
2021-05-27,-1.0303975494795483
2021-05-28,1.0302434396367255
2021-05-31,0.0
2021-06-01,-1.0948476032868693
2021-06-02,1.0565944652121955
2021-06-03,-1.1217376749034642
2021-06-04,1.1203718290315312
2021-06-07,1.1287451569386753
2021-06-08,1.0849590201312242
2021-06-09,-1.02516850722932
2021-06-10,-1.0978711430716912
2021-06-11,1.0538560173116216
2021-06-14,-1.125906702904369
2021-06-15,-1.1583373450973884
2021-06-16,1.177423841634406
2021-06-17,-1.3365004248134302
2021-06-18,1.4933558719037288
2021-06-21,-1.53391738096902
2021-06-22,-1.4549317649307496
2021-06-23,1.412276150903906
2021-06-24,-1.4839610526762315
2021-06-25,1.5008007295729935
2021-06-28,-1.5110628124791199
2021-06-29,1.5159198433756746
2021-06-30,1.4280045909387005
2021-07-01,-1.468776723391215
2021-07-02,1.4111936326006789
2021-07-05,-1.4111936326006789
2021-07-06,1.3585258119022
2021-07-07,1.2871969951969637
2021-07-08,-1.151328231415875
2021-07-09,-1.1886186963523229
2021-07-12,1.2373578898888768
2021-07-13,-1.3453626047130336
2021-07-14,-1.3236963399994506
2021-07-15,1.2200571447899398
2021-07-16,-1.2850064365891287
2021-07-19,1.0380506329586137
2021-07-20,-0.889095730047792
2021-07-21,-1.034079837244851
2021-07-22,1.1027442192730659
2021-07-23,1.1032061125483934
2021-07-26,1.0172731583032948
2021-07-27,-0.9817534297837504
2021-07-28,-1.00667039322393
2021-07-29,1.061592211040947
2021-07-30,0.9742851160984779
2021-08-02,-0.9377810847254517
2021-08-03,0.8508318793450742
2021-08-04,-0.8106886983187488
2021-08-05,-1.0012938848731094
2021-08-06,-1.1021680061481518
2021-08-09,1.0660556672741837
2021-08-10,-1.1513052085894282
2021-08-11,1.184754208267789
2021-08-12,1.16723401276847
2021-08-13,1.172517375487339
2021-08-16,1.0440819265487504
2021-08-17,-1.072251729031851
2021-08-18,-1.1050801109206685
2021-08-19,0.9550550322397907
2021-08-20,-0.9734432872541381
2021-08-23,-1.039237126635948
2021-08-24,1.0628412639708622
2021-08-25,-1.0924351229183817
2021-08-26,-1.1505404775836297
2021-08-27,1.095372647674493
2021-08-30,1.0280829050714044
2021-08-31,-0.9801918877416326
2021-09-01,-1.006126476486573
2021-09-02,1.022628757919512
2021-09-03,-1.0513307159879053
2021-09-06,1.0513307159879053
2021-09-07,-1.06748655565967
2021-09-08,1.0289891232539874
2021-09-09,1.0526894714567154
2021-09-10,-1.0839273403142302
2021-09-13,-1.0621513967321057
2021-09-14,1.0178795900671964
2021-09-15,-1.0178311319675502
2021-09-16,-1.0931857911086094
2021-09-17,1.1334250475202063
2021-09-20,1.01093420003579
2021-09-21,-1.008458260360557
2021-09-22,-1.04451632100394
2021-09-23,-1.2286484370404003
2021-09-24,-1.2866612376255695
2021-09-27,1.3759124189566654
2021-09-28,1.3759124189566654
2021-09-29,0.16638730836387083
2021-09-30,-0.09919326587374669
2021-10-01,0.34667928566550754
2021-10-04,-0.2597197956649687
2021-10-05,-0.3208251572941838
2021-10-06,-0.43391906048207485
2021-10-07,-0.17642301533786608
2021-10-08,0.1931971959682676
2021-10-11,-0.2897052549554907
2021-10-12,0.41398141245109754
2021-10-13,0.28383542387325017
2021-10-14,-0.01942873792326902
2021-10-15,0.12285454016798406
2021-10-18,0.05254981283124243
2021-10-19,-0.11538831020743097
2021-10-20,-0.11935373409673906
2021-10-21,0.11951258944956533
2021-10-22,-0.1655654321914851
2021-10-25,0.06544472515535801
2021-10-26,-0.2121982487963892
2021-10-27,0.14740040842471078
2021-10-28,-0.009395113836323986
2021-10-29,0.03333755007784653
2021-11-01,0.06820816042907037
2021-11-02,0.13438476322358056
2021-11-03,-0.017322851076737977
2021-11-04,0.06781198582657375
2021-11-05,0.14524298940434127
2021-11-08,-0.15937890221655643
2021-11-09,0.06619729764927682
2021-11-10,-0.022949174242911846
2021-11-11,0.13752195390632213
2021-11-12,0.12232366601542623
2021-11-15,-0.13383717108832954
2021-11-16,-0.17999368087657347
2021-11-17,0.13341481070423916
2021-11-18,0.06871572490892855
2021-11-19,0.18331569625152183
2021-11-22,-0.21908056975648643
2021-11-23,0.4978245236383098
2021-11-24,0.5699789105627373
2021-11-25,0.5699789105627373
2021-11-26,1.0132420284399823
2021-11-29,-0.8354949548928332
2021-11-30,0.8179932160060707
2021-12-01,-0.7455017860679467
2021-12-02,1.0663603354089668
2021-12-03,-0.7973978238593566
2021-12-06,0.8739477891201075
2021-12-07,-0.3783648882173508
2021-12-08,0.1644776522660298
2021-12-09,0.1376511032633756
2021-12-10,0.32624123759376933
2021-12-13,-0.24011705854712734
2021-12-14,-0.2412997357419537
2021-12-15,-0.39487713666718866
2021-12-16,0.2673414632166182
2021-12-17,0.4196018178211368
2021-12-20,-0.7685039745334926
2021-12-21,-0.2971447144225597
2021-12-22,0.1270895849588896
2021-12-23,-0.0147543312172852
2021-12-24,0.0147543312172852
2021-12-27,0.06016861537242217
2021-12-28,0.15136587826660228
2021-12-29,0.10814895874060612
2021-12-30,0.12195541345580149
2021-12-31,0.18155677451091362
2022-01-03,-0.0683333649180623
2022-01-04,-0.23038608244266226
2022-01-05,0.07352260933086285
2022-01-06,0.30864947184340674
2022-01-07,0.22985290355521282
2022-01-10,-0.36785031798292905
2022-01-11,0.03346021886140682
2022-01-12,-0.20581550169199445
2022-01-13,-0.17698371677331956
2022-01-14,-0.019763640319952924
2022-01-17,-0.0
2022-01-18,-0.15717792057772045
2022-01-19,-0.09134392799098301
2022-01-20,0.0220126259964053
2022-01-21,-0.1574033428963741
2022-01-24,-0.34097010809262296
2022-01-25,-0.4092946071966474
2022-01-26,0.0779291408129465
2022-01-27,-0.4119932553086244
2022-01-28,0.611215039715168
2022-01-31,0.4458168611712464
2022-02-01,0.11988234624798233
2022-02-02,-0.11791102216089
2022-02-03,0.15116752479501572
2022-02-04,-0.523162384215076
2022-02-07,0.40460451745715664
2022-02-08,0.06596794081257684
2022-02-09,0.287111370903137
2022-02-10,-0.11974230461718083
2022-02-11,0.6523786819839434
2022-02-14,0.07295911359331497
2022-02-15,-0.5824593884864036
2022-02-16,0.6593057972102643
2022-02-17,-0.4886941141854786
2022-02-18,0.04561314378366488
2022-02-21,-0.04561314378366488
2022-02-22,0.22012213733529729
2022-02-23,0.2927860265625888
2022-02-24,-1.0519277181475921
2022-02-25,-0.23311127729522363
2022-02-28,0.16310405540295592
2022-03-01,-0.25674645764586423
2022-03-02,0.28687410119421264
2022-03-03,-0.10583017903506742
2022-03-04,0.14783332804397442
2022-03-07,-0.7697021546347653
2022-03-08,-0.5758638820322152
2022-03-09,0.46157779405645794
2022-03-10,-0.3404653656393142
2022-03-11,0.22191475624298906
2022-03-14,-0.46909567308533684
2022-03-15,0.1391123245834911
2022-03-16,0.5003987269968937
2022-03-17,0.22896164026384613
2022-03-18,-0.19407043690828685
2022-03-21,-0.5350821943618211
2022-03-22,-1.4486305666361299
2022-03-23,1.4035543816590428
2022-03-24,-0.8922116972516123
2022-03-25,-1.340942599075743
2022-03-28,1.3494147493190585
2022-03-29,2.4439362172498376
2022-03-30,-2.2763838089156816
2022-03-31,1.992025952401065
2022-04-01,-1.596408508180667
2022-04-04,1.7122974128284438
2022-04-05,-3.0177963351175956
2022-04-06,-2.3974681898122343
2022-04-07,2.3224133832462655
2022-04-08,-2.3318993612552004
2022-04-11,2.087887304328842
2022-04-12,2.769365915519784
2022-04-13,-2.6575189650239404
2022-04-14,-2.9503021470816404
2022-04-15,2.9503021470816404
2022-04-18,-2.609627117192276
2022-04-19,-3.288561939747596
2022-04-20,3.5053685707174442
2022-04-21,-3.2588385922397523
2022-04-22,-3.0203736832169
2022-04-25,2.5217622249748164
2022-04-26,-3.3483615671225877
2022-04-27,-2.57842369476182
2022-04-28,-2.5665324177800786
2022-04-29,2.4811641230438273
2022-05-02,1.884200184104952
2022-05-03,2.687031656067105
2022-05-04,-3.027637101190199
2022-05-05,2.555542261634055
2022-05-06,-1.5920328895349267
2022-05-09,1.5671498501771555
2022-05-10,2.2161594578644963
2022-05-11,-2.2217951870817774
2022-05-12,2.0159919636958814
2022-05-13,-2.503478884251493
2022-05-16,2.684861928819726
2022-05-17,-3.4391591544875757
2022-05-18,3.3480040518092253
2022-05-19,2.742813079564909
2022-05-20,-3.1382159869572526
2022-05-23,2.909735226451149
2022-05-24,-3.125156253265342
2022-05-25,3.2641425025709214
2022-05-26,-3.7285230422286344
2022-05-27,4.10019001057255
2022-05-30,-4.10019001057255
2022-05-31,-4.122318915297991
2022-06-01,4.576277875757673
2022-06-02,-4.2252503676756135
2022-06-03,-4.362727602200813
2022-06-06,4.520015905001591
2022-06-07,-4.870289293781692
2022-06-08,5.090123902920312
2022-06-09,-4.902107346254664
2022-06-10,-4.5453357345828955
2022-06-13,-4.342707111546918
2022-06-14,6.677521764986606
2022-06-15,7.259469730761049
2022-06-16,-6.140329881809
2022-06-17,5.142072162241806
2022-06-20,-5.142072162241806
2022-06-21,-6.058205990037074
2022-06-22,6.10442275602707
2022-06-23,-5.735093549057013
2022-06-24,-6.4493415575771635
2022-06-27,-6.852529196143589
2022-06-28,7.739892673365258
2022-06-29,7.229477651075131
2022-06-30,6.494129909115578
2022-07-01,-6.213464205144108
2022-07-04,-6.213464205144108
2022-07-05,-6.213464205144108
2022-07-06,-0.4834450002053397
2022-07-07,-0.28819364745542986
2022-07-08,0.10052884498261278
2022-07-11,0.18932342386277345
2022-07-12,0.37871228065897466
2022-07-13,-0.40392963040787455
2022-07-14,0.519295482477511
2022-07-15,-0.4530834595645541
2022-07-18,-0.16494205556596497
2022-07-19,-0.1869542757563583
2022-07-20,0.030632058023458697
2022-07-21,-0.031524369466199964
2022-07-22,0.025073682196051883
2022-07-25,-0.10349140861578832
2022-07-26,0.2073113008792345
2022-07-27,-0.22267310735961282
2022-07-28,0.18961745813041153
2022-07-29,0.02312571585259704
2022-08-01,0.11290687969332203
2022-08-02,0.1293083171256708
2022-08-03,0.03488631701141309
2022-08-04,0.23780354827207034
2022-08-05,-0.4512992560984215
2022-08-08,0.29412577888488994
2022-08-09,-0.330815835920989
2022-08-10,0.2123681379648768
2022-08-11,-0.6773339344215619
2022-08-12,-0.6079460136939502
2022-08-15,0.4788988749196698
2022-08-16,-0.5150008846750158
2022-08-17,-0.5489163913996149
2022-08-18,0.41510549912496075
2022-08-19,-0.4095590545714257
2022-08-22,0.05439270789729245
2022-08-23,0.21183710910914888
2022-08-24,0.1986329836774614
2022-08-25,-0.04052231573969034
2022-08-26,0.07667086382601573
2022-08-29,0.6164932865277348
2022-08-30,0.40717409765614837
2022-08-31,0.4632458632979186
2022-09-01,-0.33143088885757166
2022-09-02,0.2054921727907255
2022-09-05,-0.2054921727907255
2022-09-06,-0.16093955800078874
2022-09-07,0.4028111082566506
2022-09-08,0.02870582021453727
